топик,подпись,шлюз,ld58,канал,назначение,режим,имя,клапаны
/devices/ld58_56_161/controls/4,[56·161·4] дом Чистовых-младших,192.168.69.56,161,4,Дом,Постоянный,дом Чистовых-младших,Мышкин 5
/devices/ld58_56_161/controls/5,[56·161·5] (свободен),192.168.69.56,161,5,---,Постоянный,свободен,Мышкин 5
/devices/ld58_56_161/controls/6,[56·161·6] ДК. Мышкин — дискотека,192.168.69.56,161,6,Дом,Мигающий,ДК. Мышкин — дискотека,Мышкин 5
/devices/ld58_56_161/controls/7,[56·161·7] ДК. Мышкин,192.168.69.56,161,7,Дом,Постоянный,ДК. Мышкин,Мышкин 5
/devices/ld58_56_161/controls/8,[56·161·8] вокруг ДК,192.168.69.56,161,8,Фонарь,ШИМ,вокруг ДК,Мышкин 5
/devices/ld58_56_162/controls/1,[56·162·1] Машинка,192.168.69.56,162,1,Машинка,Постоянный,Машинка,Мышкин 5
/devices/ld58_56_162/controls/2,[56·162·2] дом Поповых (мужская гимназия),192.168.69.56,162,2,Дом,Постоянный,дом Поповых (мужская гимназия),Мышкин 5
/devices/ld58_56_162/controls/3,[56·162·3] дом резчика Борисова,192.168.69.56,162,3,Дом,Постоянный,дом резчика Борисова,Мышкин 5
/devices/ld58_56_162/controls/4,[56·162·4] музей техники Старый гараж,192.168.69.56,162,4,Дом,Постоянный,музей техники Старый гараж,Мышкин 5
/devices/ld58_56_162/controls/5,[56·162·5] дом Чистовых-младших,192.168.69.56,162,5,Дом,Постоянный,дом Чистовых-младших,Мышкин 5
/devices/ld58_56_162/controls/6,[56·162·6] жд переезд за Мышкиным,192.168.69.56,162,6,Фонарь,Мигающий,жд переезд за Мышкиным,Мышкин 5
/devices/ld58_56_162/controls/7,[56·162·7] городские,192.168.69.56,162,7,Фонарь,ШИМ,городские,Мышкин 5
/devices/ld58_56_162/controls/8,[56·162·8] (свободен),192.168.69.56,162,8,---,Постоянный,свободен,Мышкин 5
